NOM;CODI;DATA;SEXE;GRUP_EDAT;CASOS_CONFIRMAT;PCR;TAR;INGRESSOS_TOTAL;INGRESSOS_CRITIC;INGRESSATS_TOTAL;INGRESSATS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2022-01-09;Home;40 a 49;2536;499;3178;8;0;99;17;0;105;2431;102;720;370;1291;74;947
CATALUNYA;GLOBAL;2022-01-09;Home;50 a 59;1626;440;2107;18;6;180;52;1;80;1546;77;435;337;852;52;700
CATALUNYA;GLOBAL;2022-01-09;Home;60 a 69;491;383;693;19;7;341;121;1;38;453;39;140;298;339;21;130
CATALUNYA;GLOBAL;2022-01-09;Home;70 a 79;247;409;409;37;7;275;60;2;35;212;45;78;338;247;4;20
CATALUNYA;GLOBAL;2022-01-09;Home;80 o més;151;402;320;25;1;260;6;14;25;126;27;64;323;209;0;1
CATALUNYA;GLOBAL;2022-01-08;Altres;N/A;624;1912;1378;21;2;127;31;0;342;282;342;154;1846;1243;11;14
CATALUNYA;GLOBAL;2022-01-08;Dona;0 a 9;668;228;884;1;0;10;1;0;72;596;74;192;200;424;1787;0
CATALUNYA;GLOBAL;2022-01-08;Dona;10 a 19;1247;382;1863;0;0;3;0;0;62;1185;81;374;272;831;999;151
CATALUNYA;GLOBAL;2022-01-08;Dona;20 a 29;1289;1296;2221;4;1;21;2;0;137;1152;148;405;846;1069;87;177
CATALUNYA;GLOBAL;2022-01-08;Dona;30 a 39;1582;1402;2424;14;0;45;10;0;165;1417;191;486;970;1204;80;207
CATALUNYA;GLOBAL;2022-01-08;Dona;40 a 49;2134;1528;3102;6;2;41;11;0;165;1969;187;656;1044;1474;60;960
CATALUNYA;GLOBAL;2022-01-08;Dona;50 a 59;1376;1545;2172;11;0;95;21;1;161;1215;171;436;1095;1153;35;614
CATALUNYA;GLOBAL;2022-01-08;Dona;60 a 69;512;876;1014;15;1;183;53;1;71;441;70;179;678;662;16;105
CATALUNYA;GLOBAL;2022-01-08;Dona;70 a 79;341;741;725;24;0;165;20;1;45;296;50;135;592;496;10;20
CATALUNYA;GLOBAL;2022-01-08;Dona;80 o més;257;1849;773;33;2;295;6;6;70;187;81;93;1289;503;1;1
CATALUNYA;GLOBAL;2022-01-08;Home;0 a 9;689;244;890;3;0;6;0;0;78;611;80;182;214;432;1818;0
CATALUNYA;GLOBAL;2022-01-08;Home;10 a 19;1072;335;1523;2;0;3;0;0;73;999;85;317;267;688;1008;176
CATALUNYA;GLOBAL;2022-01-08;Home;20 a 29;1008;669;1695;1;0;13;2;1;82;926;90;316;465;812;154;272
CATALUNYA;GLOBAL;2022-01-08;Home;30 a 39;1303;746;1920;6;3;29;11;0;113;1190;116;378;535;886;129;267
CATALUNYA;GLOBAL;2022-01-08;Home;40 a 49;1987;966;2645;16;1;96;18;0;145;1842;166;612;722;1203;88;1073
CATALUNYA;GLOBAL;2022-01-08;Home;50 a 59;1337;925;1871;21;5;174;49;1;115;1222;128;422;699;901;55;693
CATALUNYA;GLOBAL;2022-01-08;Home;60 a 69;452;713;757;30;9;338;120;4;61;391;66;147;528;443;22;110
CATALUNYA;GLOBAL;2022-01-08;Home;70 a 79;246;698;462;22;3;261;57;5;46;200;48;83;557;311;4;10
CATALUNYA;GLOBAL;2022-01-08;Home;80 o més;153;822;342;31;0;251;7;8;50;103;53;53;654;233;0;0
CATALUNYA;GLOBAL;2022-01-07;Altres;N/A;841;2335;1854;10;1;124;30;0;366;475;364;313;2208;1685;29;83
CATALUNYA;GLOBAL;2022-01-07;Dona;0 a 9;1003;358;1669;4;0;10;1;0;109;894;116;446;312;1113;3035;1
CATALUNYA;GLOBAL;2022-01-07;Dona;10 a 19;1683;772;2975;2;0;3;0;0;135;1548;134;682;579;1707;1596;479
CATALUNYA;GLOBAL;2022-01-07;Dona;20 a 29;1956;2746;3868;9;1;23;0;0;284;1672;296;788;1795;2155;110;452
CATALUNYA;GLOBAL;2022-01-07;Dona;30 a 39;2481;2887;4429;17;1;31;12;0;313;2168;339;1014;1985;2553;129;516
CATALUNYA;GLOBAL;2022-01-07;Dona;40 a 49;3294;3669;5522;9;1;38;10;1;391;2903;428;1400;2501;3302;93;1249
CATALUNYA;GLOBAL;2022-01-07;Dona;50 a 59;2141;3578;4007;9;0;90;21;1;256;1885;301;859;2498;2458;50;897
CATALUNYA;GLOBAL;2022-01-07;Dona;60 a 69;874;1879;2021;18;6;177;55;1;129;745;136;367;1429;1402;32;334
CATALUNYA;GLOBAL;2022-01-07;Dona;70 a 79;533;1572;1353;24;3;143;22;3;100;433;98;222;1233;1021;15;66
CATALUNYA;GLOBAL;2022-01-07;Dona;80 o més;498;4791;1368;31;2;269;5;5;197;301;209;199;3176;981;11;26
CATALUNYA;GLOBAL;2022-01-07;Home;0 a 9;1030;447;1718;0;0;6;0;0;127;903;137;463;393;1166;3270;0
CATALUNYA;GLOBAL;2022-01-07;Home;10 a 19;1519;609;2489;1;0;4;0;0;135;1384;132;616;469;1424;1614;600
CATALUNYA;GLOBAL;2022-01-07;Home;20 a 29;1552;1268;2957;1;2;15;2;0;161;1391;170;611;855;1659;187;769
CATALUNYA;GLOBAL;2022-01-07;Home;30 a 39;1990;1452;3281;5;1;27;9;0;208;1782;228;816;1027;1891;175;729
CATALUNYA;GLOBAL;2022-01-07;Home;40 a 49;2772;1820;4207;16;1;93;19;1;265;2507;277;1093;1326;2379;118;1451
CATALUNYA;GLOBAL;2022-01-07;Home;50 a 59;1941;1716;2976;27;3;158;45;0;230;1711;233;774;1270;1734;76;1033
CATALUNYA;GLOBAL;2022-01-07;Home;60 a 69;712;1364;1379;29;5;321;118;0;108;604;111;299;1066;938;35;324
CATALUNYA;GLOBAL;2022-01-07;Home;70 a 79;416;1413;918;27;3;239;55;3;71;345;74;179;1100;666;5;55
CATALUNYA;GLOBAL;2022-01-07;Home;80 o més;300;1848;668;26;1;227;7;2;97;203;100;129;1360;496;7;21
CATALUNYA;GLOBAL;2022-01-06;Altres;N/A;408;1037;795;9;1;126;31;0;180;228;179;122;992;700;0;0
CATALUNYA;GLOBAL;2022-01-06;Dona;0 a 9;513;157;641;2;0;8;2;0;40;473;41;130;135;291;0;0
CATALUNYA;GLOBAL;2022-01-06;Dona;10 a 19;955;292;1377;1;0;4;0;0;45;910;42;249;219;557;1;0
CATALUNYA;GLOBAL;2022-01-06;Dona;20 a 29;1103;1235;1841;9;0;23;2;0;110;993;119;332;851;869;1;1
CATALUNYA;GLOBAL;2022-01-06;Dona;30 a 39;1324;1143;1865;6;0;41;11;0;131;1193;138;382;800;822;0;0
CATALUNYA;GLOBAL;2022-01-06;Dona;40 a 49;1658;1307;2324;9;0;37;9;0;131;1527;148;494;939;1101;0;1
CATALUNYA;GLOBAL;2022-01-06;Dona;50 a 59;1208;1311;1787;15;4;106;22;1;108;1100;106;341;949;846;0;0
CATALUNYA;GLOBAL;2022-01-06;Dona;60 a 69;472;634;708;16;3;184;54;0;58;414;63;127;509;376;0;4
CATALUNYA;GLOBAL;2022-01-06;Dona;70 a 79;251;415;445;16;5;137;21;1;30;221;31;80;336;272;0;0
CATALUNYA;GLOBAL;2022-01-06;Dona;80 o més;192;1060;513;20;0;264;5;7;46;146;51;59;755;309;0;0
CATALUNYA;GLOBAL;2022-01-06;Home;0 a 9;515;177;637;0;0;10;0;0;49;466;46;119;156;282;0;0
CATALUNYA;GLOBAL;2022-01-06;Home;10 a 19;905;205;1228;2;0;3;0;0;32;873;33;261;157;509;0;0
CATALUNYA;GLOBAL;2022-01-06;Home;20 a 29;970;558;1517;3;2;18;3;0;65;905;77;269;406;655;0;0
CATALUNYA;GLOBAL;2022-01-06;Home;30 a 39;1149;589;1582;7;2;28;7;0;82;1067;87;342;430;695;0;1
CATALUNYA;GLOBAL;2022-01-06;Home;40 a 49;1534;617;2050;12;1;97;19;1;97;1437;100;440;460;872;0;0
CATALUNYA;GLOBAL;2022-01-06;Home;50 a 59;1174;518;1536;16;3;166;45;0;67;1107;78;358;408;714;0;0
CATALUNYA;GLOBAL;2022-01-06;Home;60 a 69;369;402;585;27;11;321;117;2;39;330;45;110;314;304;0;2
CATALUNYA;GLOBAL;2022-01-06;Home;70 a 79;216;426;371;26;8;236;59;2;29;187;33;69;340;200;0;0
CATALUNYA;GLOBAL;2022-01-06;Home;80 o més;115;539;263;19;2;228;7;8;25;90;29;47;439;175;0;0
CATALUNYA;GLOBAL;2022-01-05;Altres;N/A;785;2074;1895;14;2;124;32;1;311;474;305;308;1984;1721;32;26
CATALUNYA;GLOBAL;2022-01-05;Dona;0 a 9;878;412;1536;1;0;7;1;0;125;753;139;368;364;1044;649;0
CATALUNYA;GLOBAL;2022-01-05;Dona;10 a 19;1846;977;3124;2;0;6;0;0;167;1679;193;731;723;1717;488;190
CATALUNYA;GLOBAL;2022-01-05;Dona;20 a 29;2127;4368;4327;8;1;24;2;0;347;1780;422;872;2916;2449;126;297
CATALUNYA;GLOBAL;2022-01-05;Dona;30 a 39;2405;4473;4445;10;0;47;11;0;370;2035;432;1064;3081;2642;117;227
CATALUNYA;GLOBAL;2022-01-05;Dona;40 a 49;3160;5692;5479;7;2;42;11;0;434;2726;500;1372;4013;3280;90;779
CATALUNYA;GLOBAL;2022-01-05;Dona;50 a 59;2304;5401;4365;15;2;97;18;0;342;1962;407;1005;3852;2759;55;590
CATALUNYA;GLOBAL;2022-01-05;Dona;60 a 69;883;2414;2263;13;5;166;54;1;133;750;152;403;1836;1639;32;206
CATALUNYA;GLOBAL;2022-01-05;Dona;70 a 79;531;1228;1607;23;0;132;21;1;74;457;85;273;974;1280;13;42
CATALUNYA;GLOBAL;2022-01-05;Dona;80 o més;437;3709;1185;35;2;241;6;4;138;299;157;178;2596;889;7;9
CATALUNYA;GLOBAL;2022-01-05;Home;0 a 9;913;453;1603;5;0;8;0;0;140;773;130;398;403;1119;676;0
CATALUNYA;GLOBAL;2022-01-05;Home;10 a 19;1567;681;2606;0;0;3;0;0;150;1417;159;645;511;1487;587;225
CATALUNYA;GLOBAL;2022-01-05;Home;20 a 29;1830;1752;3546;4;0;14;1;0;200;1630;238;796;1244;2005;186;390
CATALUNYA;GLOBAL;2022-01-05;Home;30 a 39;2000;1864;3490;5;0;27;7;0;226;1774;267;902;1376;2055;167;344
CATALUNYA;GLOBAL;2022-01-05;Home;40 a 49;2733;2028;4401;22;4;86;17;0;270;2463;326;1163;1528;2577;137;941
CATALUNYA;GLOBAL;2022-01-05;Home;50 a 59;1948;1842;3281;29;6;165;44;0;182;1766;210;840;1417;1935;62;718
CATALUNYA;GLOBAL;2022-01-05;Home;60 a 69;769;1235;1519;37;7;305;110;2;128;641;148;322;958;1001;24;227
CATALUNYA;GLOBAL;2022-01-05;Home;70 a 79;448;957;1090;25;1;226;59;4;63;385;78;210;751;808;5;38
CATALUNYA;GLOBAL;2022-01-05;Home;80 o més;285;1384;694;32;2;213;8;8;76;209;84;128;1008;545;4;4
CATALUNYA;GLOBAL;2022-01-04;Altres;N/A;1000;2417;1811;20;3;116;31;0;464;536;464;358;2307;1642;36;51
CATALUNYA;GLOBAL;2022-01-04;Dona;0 a 9;914;427;1666;4;1;7;1;0;113;801;110;407;381;1145;2955;0
CATALUNYA;GLOBAL;2022-01-04;Dona;10 a 19;1823;966;3080;3;0;5;0;0;178;1645;185;788;699;1807;1986;307
CATALUNYA;GLOBAL;2022-01-04;Dona;20 a 29;2796;4114;4959;11;0;22;1;0;407;2389;438;1212;2797;2786;188;400
CATALUNYA;GLOBAL;2022-01-04;Dona;30 a 39;2895;4410;4886;13;2;48;12;0;457;2438;480;1305;3118;2969;207;411
CATALUNYA;GLOBAL;2022-01-04;Dona;40 a 49;3468;5465;6046;14;1;52;9;0;454;3014;514;1604;3896;3744;112;1342
CATALUNYA;GLOBAL;2022-01-04;Dona;50 a 59;2430;5192;4567;25;4;96;17;0;340;2090;342;1128;3713;2974;91;953
CATALUNYA;GLOBAL;2022-01-04;Dona;60 a 69;957;2336;2351;21;7;166;51;1;152;805;161;443;1734;1703;60;425
CATALUNYA;GLOBAL;2022-01-04;Dona;70 a 79;547;1403;1572;20;1;128;24;4;99;448;111;267;1066;1258;17;82
CATALUNYA;GLOBAL;2022-01-04;Dona;80 o més;514;5040;1153;38;4;223;5;10;226;288;221;178;3413;846;12;16
CATALUNYA;GLOBAL;2022-01-04;Home;0 a 9;893;454;1724;3;0;6;0;0;116;777;130;399;403;1202;3156;0
CATALUNYA;GLOBAL;2022-01-04;Home;10 a 19;1620;622;2666;0;0;4;0;0;145;1475;149;705;491;1534;2228;338
CATALUNYA;GLOBAL;2022-01-04;Home;20 a 29;2171;1757;3959;3;0;15;1;0;244;1927;275;953;1232;2253;275;553
CATALUNYA;GLOBAL;2022-01-04;Home;30 a 39;2299;1974;3976;5;0;28;8;1;278;2021;298;1057;1446;2420;241;502
CATALUNYA;GLOBAL;2022-01-04;Home;40 a 49;2927;2158;4795;15;4;82;19;0;290;2637;322;1314;1643;2848;201;1637
CATALUNYA;GLOBAL;2022-01-04;Home;50 a 59;2228;2014;3590;29;3;162;44;0;259;1969;286;964;1517;2179;116;1140
CATALUNYA;GLOBAL;2022-01-04;Home;60 a 69;777;1322;1600;41;7;303;106;9;123;654;128;337;1031;1107;45;413
CATALUNYA;GLOBAL;2022-01-04;Home;70 a 79;459;1218;1083;22;5;224;62;6;77;382;79;223;968;805;10;66
CATALUNYA;GLOBAL;2022-01-04;Home;80 o més;313;1690;647;30;1;202;9;7;102;211;97;133;1234;490;10;11
CATALUNYA;GLOBAL;2022-01-03;Altres;N/A;907;2052;2341;17;2;112;30;0;387;520;386;360;1976;2192;28;20
CATALUNYA;GLOBAL;2022-01-03;Dona;0 a 9;863;350;1620;2;1;7;1;0;114;749;115;381;304;1136;3536;0
CATALUNYA;GLOBAL;2022-01-03;Dona;10 a 19;1689;669;2818;4;0;5;0;0;144;1545;125;709;490;1657;2253;203
CATALUNYA;GLOBAL;2022-01-03;Dona;20 a 29;2684;2937;4736;9;0;22;1;0;409;2275;357;1099;1976;2800;136;326
CATALUNYA;GLOBAL;2022-01-03;Dona;30 a 39;2920;3080;4905;20;3;48;16;0;396;2524;356;1280;2197;3056;122;323
CATALUNYA;GLOBAL;2022-01-03;Dona;40 a 49;3885;3786;6244;15;1;46;9;0;510;3375;460;1758;2736;4034;96;1082
CATALUNYA;GLOBAL;2022-01-03;Dona;50 a 59;2727;3687;4946;15;1;89;15;0;365;2362;335;1228;2661;3309;41;702
CATALUNYA;GLOBAL;2022-01-03;Dona;60 a 69;910;1701;2475;25;5;168;49;1;114;796;106;462;1298;1920;34;254
CATALUNYA;GLOBAL;2022-01-03;Dona;70 a 79;516;1430;1629;24;1;133;27;2;92;424;83;254;1136;1347;13;41
CATALUNYA;GLOBAL;2022-01-03;Dona;80 o més;462;4611;1625;46;1;207;2;9;163;299;153;196;3228;1236;4;11
CATALUNYA;GLOBAL;2022-01-03;Home;0 a 9;919;391;1784;1;0;6;1;0;110;809;102;426;346;1290;3770;0
CATALUNYA;GLOBAL;2022-01-03;Home;10 a 19;1491;628;2413;2;0;3;0;0;133;1358;128;623;492;1420;2279;287
CATALUNYA;GLOBAL;2022-01-03;Home;20 a 29;2182;1397;3743;6;1;15;1;0;239;1943;211;896;959;2203;192;418
CATALUNYA;GLOBAL;2022-01-03;Home;30 a 39;2463;1525;3968;4;1;30;8;0;265;2198;241;1059;1113;2461;167;444
CATALUNYA;GLOBAL;2022-01-03;Home;40 a 49;3311;1837;5056;13;2;88;17;0;341;2970;317;1484;1358;3126;119;1365
CATALUNYA;GLOBAL;2022-01-03;Home;50 a 59;2445;1714;3658;23;4;147;45;1;265;2180;236;1094;1289;2313;79;864
CATALUNYA;GLOBAL;2022-01-03;Home;60 a 69;781;1249;1615;30;6;288;106;1;110;671;96;379;954;1198;35;229
CATALUNYA;GLOBAL;2022-01-03;Home;70 a 79;420;1235;1083;33;7;233;62;9;79;341;77;193;967;844;17;39
CATALUNYA;GLOBAL;2022-01-03;Home;80 o més;273;1694;777;30;0;199;10;11;95;178;95;123;1259;623;4;7
CATALUNYA;GLOBAL;2022-01-02;Altres;N/A;378;1041;1380;6;0;112;32;0;137;241;140;171;1002;1315;11;15
CATALUNYA;GLOBAL;2022-01-02;Dona;0 a 9;405;187;596;3;0;6;0;0;49;356;55;152;169;371;2224;0
CATALUNYA;GLOBAL;2022-01-02;Dona;10 a 19;762;231;1295;2;0;6;0;0;55;707;58;330;185;774;1294;175
CATALUNYA;GLOBAL;2022-01-02;Dona;20 a 29;999;643;1810;4;0;22;1;0;101;898;98;462;441;1132;52;190
CATALUNYA;GLOBAL;2022-01-02;Dona;30 a 39;1156;699;1750;6;1;36;13;0;114;1042;117;503;510;1069;48;196
CATALUNYA;GLOBAL;2022-01-02;Dona;40 a 49;1583;677;2450;7;2;41;10;0;111;1472;115;719;512;1515;36;621
CATALUNYA;GLOBAL;2022-01-02;Dona;50 a 59;1158;596;1897;15;1;92;16;0;98;1060;88;556;438;1246;17;374
CATALUNYA;GLOBAL;2022-01-02;Dona;60 a 69;371;392;826;21;5;160;49;1;43;328;39;188;312;637;6;72
CATALUNYA;GLOBAL;2022-01-02;Dona;70 a 79;178;334;473;14;3;134;28;3;27;151;29;86;288;374;1;16
CATALUNYA;GLOBAL;2022-01-02;Dona;80 o més;155;629;584;24;2;175;3;8;34;121;35;74;525;413;2;2
CATALUNYA;GLOBAL;2022-01-02;Home;0 a 9;366;209;611;4;1;5;1;0;41;325;44;143;183;406;2384;0
CATALUNYA;GLOBAL;2022-01-02;Home;10 a 19;657;212;1069;2;0;1;0;0;49;608;51;258;170;632;1343;211
CATALUNYA;GLOBAL;2022-01-02;Home;20 a 29;867;406;1473;3;0;11;0;0;82;785;87;380;291;876;65;292
CATALUNYA;GLOBAL;2022-01-02;Home;30 a 39;1008;451;1447;3;0;34;10;0;103;905;101;423;347;845;59;314
CATALUNYA;GLOBAL;2022-01-02;Home;40 a 49;1467;482;2090;8;2;75;17;0;101;1366;106;622;364;1218;50;780
CATALUNYA;GLOBAL;2022-01-02;Home;50 a 59;1062;466;1514;16;5;146;49;0;88;974;93;470;369;914;33;476
CATALUNYA;GLOBAL;2022-01-02;Home;60 a 69;324;364;570;26;5;288;107;2;51;273;53;153;296;406;6;94
CATALUNYA;GLOBAL;2022-01-02;Home;70 a 79;173;361;373;24;5;224;56;5;19;154;24;86;316;278;1;7
CATALUNYA;GLOBAL;2022-01-02;Home;80 o més;95;356;255;16;3;201;10;10;20;75;23;44;303;184;0;2
CATALUNYA;GLOBAL;2022-01-01;Altres;N/A;295;746;970;9;5;116;34;0;110;185;113;129;724;932;0;0
CATALUNYA;GLOBAL;2022-01-01;Dona;0 a 9;324;242;511;2;0;7;0;0;49;275;53;119;222;337;0;0
CATALUNYA;GLOBAL;2022-01-01;Dona;10 a 19;578;207;943;3;0;5;0;0;42;536;45;243;163;555;4;1
CATALUNYA;GLOBAL;2022-01-01;Dona;20 a 29;712;796;1225;8;1;23;1;0;97;615;99;319;549;754;3;2
CATALUNYA;GLOBAL;2022-01-01;Dona;30 a 39;806;781;1268;14;1;36;11;0;97;709;105;323;557;756;2;1
CATALUNYA;GLOBAL;2022-01-01;Dona;40 a 49;1192;899;1761;11;0;39;9;1;126;1066;123;476;641;1047;0;8
CATALUNYA;GLOBAL;2022-01-01;Dona;50 a 59;873;789;1459;9;2;85;15;0;95;778;103;383;564;911;0;3
CATALUNYA;GLOBAL;2022-01-01;Dona;60 a 69;288;463;594;13;2;151;45;1;39;249;40;123;372;432;1;0
CATALUNYA;GLOBAL;2022-01-01;Dona;70 a 79;154;380;380;9;2;123;25;1;13;141;20;85;304;293;0;0
CATALUNYA;GLOBAL;2022-01-01;Dona;80 o més;133;842;444;14;0;164;2;6;25;108;26;61;602;306;0;0
CATALUNYA;GLOBAL;2022-01-01;Home;0 a 9;359;231;527;5;0;7;0;0;51;308;57;116;208;315;0;0
CATALUNYA;GLOBAL;2022-01-01;Home;10 a 19;483;168;761;1;0;0;0;0;41;442;45;202;136;445;3;2
CATALUNYA;GLOBAL;2022-01-01;Home;20 a 29;609;394;954;3;1;10;1;0;46;563;51;263;294;540;3;4
CATALUNYA;GLOBAL;2022-01-01;Home;30 a 39;694;374;1042;6;2;34;11;0;56;638;70;294;290;646;0;7
CATALUNYA;GLOBAL;2022-01-01;Home;40 a 49;1118;491;1482;16;0;74;18;0;108;1010;122;462;382;877;1;10
CATALUNYA;GLOBAL;2022-01-01;Home;50 a 59;851;506;1211;15;0;141;46;0;75;776;82;372;375;742;1;13
CATALUNYA;GLOBAL;2022-01-01;Home;60 a 69;292;349;518;18;4;276;112;1;34;258;32;130;264;341;0;2
CATALUNYA;GLOBAL;2022-01-01;Home;70 a 79;131;357;284;18;6;214;52;6;17;114;20;61;283;217;1;0
CATALUNYA;GLOBAL;2022-01-01;Home;80 o més;90;426;218;18;0;181;7;10;26;64;29;35;356;161;0;0
CATALUNYA;GLOBAL;2021-12-31;Altres;N/A;684;2746;1530;8;1;108;29;0;382;302;383;214;2661;1454;8;27
CATALUNYA;GLOBAL;2021-12-31;Dona;0 a 9;724;584;1542;1;0;5;0;0;117;607;131;330;522;1168;529;0
CATALUNYA;GLOBAL;2021-12-31;Dona;10 a 19;1254;986;2447;0;0;4;0;0;163;1091;182;618;777;1612;411;198
CATALUNYA;GLOBAL;2021-12-31;Dona;20 a 29;1456;3180;3221;11;0;13;0;0;262;1194;304;674;2170;2014;58;232
CATALUNYA;GLOBAL;2021-12-31;Dona;30 a 39;1790;3390;3543;13;1;38;10;0;304;1486;364;860;2454;2349;84;242
CATALUNYA;GLOBAL;2021-12-31;Dona;40 a 49;2468;3906;4830;7;1;36;9;0;350;2118;404;1254;2913;3328;64;576
CATALUNYA;GLOBAL;2021-12-31;Dona;50 a 59;1788;3636;3704;16;1;77;15;0;285;1503;335;933;2741;2646;35;372
CATALUNYA;GLOBAL;2021-12-31;Dona;60 a 69;733;1742;2082;16;4;147;44;1;118;615;143;395;1387;1630;25;177
CATALUNYA;GLOBAL;2021-12-31;Dona;70 a 79;438;1392;1516;13;4;115;26;0;74;364;80;267;1088;1268;11;36
CATALUNYA;GLOBAL;2021-12-31;Dona;80 o més;318;4154;1228;23;0;162;3;9;93;225;107;160;2829;909;9;22
CATALUNYA;GLOBAL;2021-12-31;Home;0 a 9;745;608;1683;1;0;3;0;0;116;629;132;342;542;1284;579;1
CATALUNYA;GLOBAL;2021-12-31;Home;10 a 19;1222;773;2296;0;0;1;0;0;142;1080;148;583;625;1527;566;214
CATALUNYA;GLOBAL;2021-12-31;Home;20 a 29;1251;1591;2593;2;0;8;1;0;182;1069;211;623;1124;1651;106;350
CATALUNYA;GLOBAL;2021-12-31;Home;30 a 39;1503;1666;2909;4;2;28;9;0;220;1283;252;768;1249;1990;119;347
CATALUNYA;GLOBAL;2021-12-31;Home;40 a 49;2125;1876;3729;9;3;70;22;0;256;1869;326;1070;1490;2481;97;784
CATALUNYA;GLOBAL;2021-12-31;Home;50 a 59;1681;1615;2871;20;4;134;49;2;225;1456;261;850;1287;1947;44;530
CATALUNYA;GLOBAL;2021-12-31;Home;60 a 69;621;1119;1446;20;9;266;113;1;92;529;104;320;879;1078;24;185
CATALUNYA;GLOBAL;2021-12-31;Home;70 a 79;346;1122;980;32;4;202;49;4;65;281;68;203;904;797;9;36
CATALUNYA;GLOBAL;2021-12-31;Home;80 o més;217;1464;667;18;0;182;7;8;57;160;61;117;1071;515;2;12
CATALUNYA;GLOBAL;2021-12-30;Altres;N/A;755;2293;1448;10;2;111;30;0;382;373;375;283;2191;1375;52;77
CATALUNYA;GLOBAL;2021-12-30;Dona;0 a 9;766;669;1824;3;0;10;0;0;142;624;133;365;595;1427;2972;0
CATALUNYA;GLOBAL;2021-12-30;Dona;10 a 19;1337;1222;2627;2;0;4;1;0;176;1161;210;703;968;1817;2051;498
CATALUNYA;GLOBAL;2021-12-30;Dona;20 a 29;1685;4244;3827;4;0;14;0;0;343;1342;365;869;2970;2598;155;488
CATALUNYA;GLOBAL;2021-12-30;Dona;30 a 39;2016;4531;4162;8;1;39;9;0;365;1651;421;1059;3343;2932;176;571
CATALUNYA;GLOBAL;2021-12-30;Dona;40 a 49;2657;5311;5225;7;3;40;9;0;444;2213;500;1433;3947;3681;134;1240
CATALUNYA;GLOBAL;2021-12-30;Dona;50 a 59;2001;4993;4161;14;1;73;14;0;360;1641;399;1121;3673;3128;92;980
CATALUNYA;GLOBAL;2021-12-30;Dona;60 a 69;801;2285;2390;23;8;149;47;0;151;650;155;454;1809;1892;58;464
CATALUNYA;GLOBAL;2021-12-30;Dona;70 a 79;495;1195;1633;22;1;118;24;0;76;419;72;310;970;1394;27;104
CATALUNYA;GLOBAL;2021-12-30;Dona;80 o més;359;3387;1311;21;1;167;3;5;90;269;84;182;2413;998;23;27
CATALUNYA;GLOBAL;2021-12-30;Home;0 a 9;751;790;1849;1;0;2;0;0;156;595;151;350;693;1430;3357;0
CATALUNYA;GLOBAL;2021-12-30;Home;10 a 19;1292;999;2393;1;0;2;0;0;173;1119;186;683;784;1697;2301;498
CATALUNYA;GLOBAL;2021-12-30;Home;20 a 29;1391;2001;3066;0;0;8;2;0;221;1170;250;794;1459;2104;289;788
CATALUNYA;GLOBAL;2021-12-30;Home;30 a 39;1557;2215;3200;9;2;24;7;0;275;1282;304;771;1692;2222;214;779
CATALUNYA;GLOBAL;2021-12-30;Home;40 a 49;2267;2357;4049;13;2;67;19;0;311;1956;346;1228;1799;2861;203;1716
CATALUNYA;GLOBAL;2021-12-30;Home;50 a 59;1782;2028;3152;21;2;139;46;1;263;1519;297;988;1592;2302;116;1229
CATALUNYA;GLOBAL;2021-12-30;Home;60 a 69;687;1340;1484;38;10;289;112;3;128;559;141;390;1050;1175;62;520
CATALUNYA;GLOBAL;2021-12-30;Home;70 a 79;379;1047;1092;25;7;204;49;4;77;302;78;219;821;895;16;93
CATALUNYA;GLOBAL;2021-12-30;Home;80 o més;235;1272;663;25;0;178;6;10;48;187;46;140;984;541;12;24
CATALUNYA;GLOBAL;2021-12-29;Altres;N/A;774;2437;1559;17;3;107;28;0;408;366;407;271;2337;1477;36;57
CATALUNYA;GLOBAL;2021-12-29;Dona;0 a 9;799;923;2034;2;0;4;0;0;169;630;180;390;839;1638;3511;0
CATALUNYA;GLOBAL;2021-12-29;Dona;10 a 19;1484;1300;2924;0;0;2;1;0;254;1230;262;750;1018;2064;2391;366
CATALUNYA;GLOBAL;2021-12-29;Dona;20 a 29;1979;4953;4375;3;0;17;0;0;412;1567;471;1122;3466;3095;200;488
CATALUNYA;GLOBAL;2021-12-29;Dona;30 a 39;2159;5280;4501;13;2;37;8;0;446;1713;476;1156;3836;3228;193;552
CATALUNYA;GLOBAL;2021-12-29;Dona;40 a 49;2920;6606;5699;9;1;44;7;0;501;2419;551;1632;4900;4208;149;1041
CATALUNYA;GLOBAL;2021-12-29;Dona;50 a 59;2188;6138;4511;13;1;74;14;1;408;1780;462;1218;4588;3432;83;947
CATALUNYA;GLOBAL;2021-12-29;Dona;60 a 69;899;2764;2476;24;2;144;41;2;177;722;198;525;2145;2017;59;537
CATALUNYA;GLOBAL;2021-12-29;Dona;70 a 79;489;1230;1698;11;5;119;23;2;84;405;93;319;996;1457;27;102
CATALUNYA;GLOBAL;2021-12-29;Dona;80 o més;398;2901;1391;36;0;163;3;6;151;247;165;180;2109;1105;20;21
